spieler_id,name,verein,marktwerttrend
32492,Prömel,VfB Stuttgart,unbekannt
34288,El Khannouss,VfB Stuttgart,fallend (Staerke 2)
32830,Nartey,VfB Stuttgart,steigend (Staerke 3)
32858,Führich,VfB Stuttgart,steigend (Staerke 2)
33085,Karazor,VfB Stuttgart,fallend (Staerke 1)
34488,Yigit,VfB Stuttgart,unbekannt
33411,Leweling,VfB Stuttgart,fallend (Staerke 1)
33437,Stiller,VfB Stuttgart,steigend (Staerke 1)
34253,Chema Andrés,VfB Stuttgart,steigend (Staerke 1)
34320,Arévalo,VfB Stuttgart,fallend (Staerke 1)
34286,Bouanani,VfB Stuttgart,steigend (Staerke 3)
34458,van der Leij,VfB Stuttgart,fallend (Staerke 2)
34230,Jovanović,VfB Stuttgart,unbekannt
33832,Undav,VfB Stuttgart,unbekannt
33812,Milošević,VfB Stuttgart,fallend (Staerke 2)
33718,Diehl,VfB Stuttgart,fallend (Staerke 1)
33657,Pejčinović,VfB Stuttgart,unbekannt
33557,Tiago Tomás,VfB Stuttgart,fallend (Staerke 2)
33311,Demirović,VfB Stuttgart,fallend (Staerke 1)
34491,Sauer,VfB Stuttgart,fallend (Staerke 4)
31489,Baumann,TSG Hoffenheim,unbekannt
33313,Philipp,TSG Hoffenheim,unbekannt
33913,Petersson,TSG Hoffenheim,unbekannt
34048,Hranáč,TSG Hoffenheim,steigend (Staerke 1)
34051,Gendrey,TSG Hoffenheim,steigend (Staerke 1)
34062,Chaves,TSG Hoffenheim,steigend (Staerke 1)
34213,Machida,TSG Hoffenheim,unbekannt
34457,Dulic,TSG Hoffenheim,fallend (Staerke 1)
34257,Coufal,TSG Hoffenheim,steigend (Staerke 2)
34275,Hajdari,TSG Hoffenheim,steigend (Staerke 2)
34340,Engelns,TSG Hoffenheim,steigend (Staerke 1)
34446,Rots,TSG Hoffenheim,fallend (Staerke 1)
34487,Abraha,TSG Hoffenheim,unbekannt
33026,Kabak,TSG Hoffenheim,fallend (Staerke 1)
32693,Bernardo,TSG Hoffenheim,steigend (Staerke 3)
34474,De Cat,TSG Hoffenheim,steigend (Staerke 1)
34034,Prass,TSG Hoffenheim,steigend (Staerke 2)
34242,Burger,TSG Hoffenheim,steigend (Staerke 1)
32680,Geiger,TSG Hoffenheim,steigend (Staerke 4)
34202,Avdullahu,TSG Hoffenheim,steigend (Staerke 2)
33857,Conté,TSG Hoffenheim,steigend (Staerke 1)
34064,Micheler,TSG Hoffenheim,unbekannt
32553,Kramarić,TSG Hoffenheim,fallend (Staerke 3)
34128,Lenz,TSG Hoffenheim,fallend (Staerke 2)
34425,Vogt,TSG Hoffenheim,steigend (Staerke 1)
34336,Fields,TSG Hoffenheim,unbekannt
34294,Daghim,TSG Hoffenheim,unbekannt
33270,Lemperle,TSG Hoffenheim,fallend (Staerke 2)
33507,Wimmer,TSG Hoffenheim,unbekannt
33536,Asllani,TSG Hoffenheim,fallend (Staerke 2)
33619,Hložek,TSG Hoffenheim,steigend (Staerke 1)
33885,Moerstedt,TSG Hoffenheim,fallend (Staerke 3)
33439,Atubolu,Sport-Club Freiburg,steigend (Staerke 1)
33647,Backhaus,Sport-Club Freiburg,steigend (Staerke 1)
32656,F. Müller,Sport-Club Freiburg,unbekannt
32506,Huth,Sport-Club Freiburg,unbekannt
34476,Steinmann,Sport-Club Freiburg,fallend (Staerke 1)
33815,Rosenfelder,Sport-Club Freiburg,steigend (Staerke 1)
33829,Makengo,Sport-Club Freiburg,steigend (Staerke 2)
33947,Treu,Sport-Club Freiburg,steigend (Staerke 1)
34020,Yılmaz,Sport-Club Freiburg,fallend (Staerke 3)
34021,Ogbus,Sport-Club Freiburg,steigend (Staerke 3)
31910,Ginter,Sport-Club Freiburg,steigend (Staerke 3)
32579,Jung,Sport-Club Freiburg,unbekannt
32019,Günter,Sport-Club Freiburg,steigend (Staerke 3)
32807,Lienhart,Sport-Club Freiburg,steigend (Staerke 3)
32597,Kübler,Sport-Club Freiburg,steigend (Staerke 2)
34437,Yamamoto,Sport-Club Freiburg,unbekannt
34361,Tarnutzer,Sport-Club Freiburg,fallend (Staerke 1)
34184,Suzuki,Sport-Club Freiburg,steigend (Staerke 3)
32071,Grifo,Sport-Club Freiburg,fallend (Staerke 1)
32398,M. Eggestein,Sport-Club Freiburg,steigend (Staerke 3)
33008,Muslija,Sport-Club Freiburg,unbekannt
32961,Beste,Sport-Club Freiburg,steigend (Staerke 2)
33156,Osterhage,Sport-Club Freiburg,steigend (Staerke 1)
33603,Y. Engelhardt,Sport-Club Freiburg,unbekannt
33783,Matanović,Sport-Club Freiburg,steigend (Staerke 2)
33629,Scherhant,Sport-Club Freiburg,unbekannt
32861,Höler,Sport-Club Freiburg,steigend (Staerke 1)
34183,Irié,Sport-Club Freiburg,unbekannt
33364,Dinkçi,Sport-Club Freiburg,steigend (Staerke 5)
34451,Goto,Sport-Club Freiburg,steigend (Staerke 2)
31458,Grahl,Eintracht Frankfurt,unbekannt
33855,Kauã Santos,Eintracht Frankfurt,fallend (Staerke 1)
34073,Siljević,Eintracht Frankfurt,unbekannt
32408,Zetterer,Eintracht Frankfurt,steigend (Staerke 3)
34310,Neuendorff,Eintracht Frankfurt,unbekannt
34313,Kosugi,Eintracht Frankfurt,steigend (Staerke 4)
34043,Theate,Eintracht Frankfurt,fallend (Staerke 2)
33869,Baum,Eintracht Frankfurt,fallend (Staerke 1)
33860,Nkounkou,Eintracht Frankfurt,unbekannt
34490,Otávio,Eintracht Frankfurt,fallend (Staerke 2)
33836,Collins,Eintracht Frankfurt,fallend (Staerke 2)
32836,Koch,Eintracht Frankfurt,steigend (Staerke 2)
33782,Larsson,Eintracht Frankfurt,steigend (Staerke 2)
31572,Götze,Eintracht Frankfurt,steigend (Staerke 2)
34314,Arrhov,Eintracht Frankfurt,steigend (Staerke 1)
31743,Chandler,Eintracht Frankfurt,unbekannt
34312,Kumashiro,Eintracht Frankfurt,unbekannt
34493,Onyedika,Eintracht Frankfurt,fallend (Staerke 2)
34019,O. Højlund,Eintracht Frankfurt,steigend (Staerke 1)
34008,Uzun,Eintracht Frankfurt,steigend (Staerke 1)
33912,Aséko,Eintracht Frankfurt,fallend (Staerke 1)
33383,Knauff,Eintracht Frankfurt,fallend (Staerke 1)
33335,Doan,Eintracht Frankfurt,unbekannt
33856,Chaïbi,Eintracht Frankfurt,steigend (Staerke 2)
33157,Skhiri,Eintracht Frankfurt,unbekannt
33214,Ngankam,Eintracht Frankfurt,unbekannt
34096,Wahi,Eintracht Frankfurt,steigend (Staerke 1)
33890,Bahoya,Eintracht Frankfurt,steigend (Staerke 2)
34316,Ebnoutalib,Eintracht Frankfurt,steigend (Staerke 5)
34318,Amaimouni-Echghouyab,Eintracht Frankfurt,fallend (Staerke 1)
34465,Pimpong,Eintracht Frankfurt,fallend (Staerke 1)
32948,Burkardt,Eintracht Frankfurt,steigend (Staerke 3)
32874,Batshuayi,Eintracht Frankfurt,fallend (Staerke 1)
33990,Labrović,FC Augsburg,unbekannt
34363,Wisbereit,FC Augsburg,unbekannt
32877,Dahmen,FC Augsburg,fallend (Staerke 1)
34351,Schnitzer,FC Augsburg,unbekannt
34106,Behrens,FC Augsburg,steigend (Staerke 1)
34057,Matsima,FC Augsburg,steigend (Staerke 2)
34017,N. Banks,FC Augsburg,steigend (Staerke 4)
34438,Brackelmann,FC Augsburg,fallend (Staerke 2)
33969,Suso,FC Augsburg,fallend (Staerke 3)
32546,Wolf,FC Augsburg,steigend (Staerke 2)
32953,K. Schlotterbeck,FC Augsburg,steigend (Staerke 2)
32549,Gouweleeuw,FC Augsburg,fallend (Staerke 1)
33134,Pedersen,FC Augsburg,unbekannt
34236,Massengo,FC Augsburg,steigend (Staerke 2)
34171,Fellhauer,FC Augsburg,fallend (Staerke 1)
34069,Sakar,FC Augsburg,unbekannt
33211,Keitel,FC Augsburg,unbekannt
34063,Claude-Maurice,FC Augsburg,steigend (Staerke 1)
33997,Rieder,FC Augsburg,steigend (Staerke 2)
33517,Jakić,FC Augsburg,unbekannt
33564,Kade,FC Augsburg,steigend (Staerke 2)
33914,Kücüksahin,FC Augsburg,unbekannt
33808,Breithaupt,FC Augsburg,unbekannt
33736,Kömür,FC Augsburg,steigend (Staerke 2)
33732,Mbuku,FC Augsburg,unbekannt
34345,Onoda,FC Augsburg,fallend (Staerke 1)
34344,Ogundu,FC Augsburg,steigend (Staerke 5)
34331,Ribeiro,FC Augsburg,steigend (Staerke 1)
33588,Kastanaras,FC Augsburg,unbekannt
34012,Mounié,FC Augsburg,unbekannt
31958,Gregoritsch,FC Augsburg,steigend (Staerke 1)
31774,Schwolow,1. FSV Mainz 05,unbekannt
32364,Zentner,1. FSV Mainz 05,steigend (Staerke 5)
34464,Kinzig,1. FSV Mainz 05,unbekannt
31666,Bell,1. FSV Mainz 05,steigend (Staerke 4)
33577,Caci,1. FSV Mainz 05,steigend (Staerke 2)
33707,Hanche-Olsen,1. FSV Mainz 05,steigend (Staerke 1)
34307,Potulski,1. FSV Mainz 05,steigend (Staerke 3)
32786,Posch,1. FSV Mainz 05,unbekannt
34454,Gruber,1. FSV Mainz 05,fallend (Staerke 2)
32178,Mwene,1. FSV Mainz 05,unbekannt
31959,Kohr,1. FSV Mainz 05,steigend (Staerke 3)
31762,da Costa,1. FSV Mainz 05,steigend (Staerke 1)
33478,Widmer,1. FSV Mainz 05,unbekannt
34291,Bøving,1. FSV Mainz 05,steigend (Staerke 2)
34231,Kawasaki,1. FSV Mainz 05,unbekannt
34053,Hong,1. FSV Mainz 05,unbekannt
34009,Sano,1. FSV Mainz 05,steigend (Staerke 3)
33477,Lee,1. FSV Mainz 05,steigend (Staerke 3)
32395,Amiri,1. FSV Mainz 05,steigend (Staerke 1)
32733,Richter,1. FSV Mainz 05,fallend (Staerke 3)
33093,Maloney,1. FSV Mainz 05,unbekannt
34467,Ruoppi,1. FSV Mainz 05,fallend (Staerke 2)
33356,Martel,1. FSV Mainz 05,fallend (Staerke 4)
33296,Nebel,1. FSV Mainz 05,fallend (Staerke 1)
33830,Hollerbach,1. FSV Mainz 05,fallend (Staerke 1)
34429,A. Haidara,1. FSV Mainz 05,unbekannt
34308,Moreno Fell,1. FSV Mainz 05,fallend (Staerke 1)
33070,Tietz,1. FSV Mainz 05,steigend (Staerke 2)
33135,S. Becker,1. FSV Mainz 05,steigend (Staerke 3)
34158,Königsdörffer,1. FSV Mainz 05,fallend (Staerke 1)
33247,Silas,1. FSV Mainz 05,fallend (Staerke 1)
34032,Klaus,1. FC Union Berlin,steigend (Staerke 5)
32921,Rönnow,1. FC Union Berlin,steigend (Staerke 3)
34144,Raab,1. FC Union Berlin,unbekannt
33995,Querfeld,1. FC Union Berlin,unbekannt
34061,Köhn,1. FC Union Berlin,steigend (Staerke 5)
33720,Juranović,1. FC Union Berlin,steigend (Staerke 3)
33669,Nsoki,1. FC Union Berlin,unbekannt
33567,Rothe,1. FC Union Berlin,steigend (Staerke 1)
34038,Ogbemudia,1. FC Union Berlin,fallend (Staerke 1)
34214,Markgraf,1. FC Union Berlin,unbekannt
33096,Trimmel,1. FC Union Berlin,steigend (Staerke 2)
32311,M. Friedrich,1. FC Union Berlin,fallend (Staerke 2)
34455,Van Den Bosch,1. FC Union Berlin,steigend (Staerke 2)
34358,Güther,1. FC Union Berlin,fallend (Staerke 1)
34453,Blaszczak,1. FC Union Berlin,fallend (Staerke 1)
34191,Burcu,1. FC Union Berlin,fallend (Staerke 1)
32073,Khedira,1. FC Union Berlin,steigend (Staerke 3)
32310,Haberer,1. FC Union Berlin,fallend (Staerke 1)
33035,Jeong,1. FC Union Berlin,steigend (Staerke 2)
33158,Skov,1. FC Union Berlin,fallend (Staerke 1)
33550,Schäfer,1. FC Union Berlin,steigend (Staerke 5)
33821,Kemlein,1. FC Union Berlin,steigend (Staerke 2)
33616,Skarke,1. FC Union Berlin,steigend (Staerke 1)
34059,Ilić,1. FC Union Berlin,fallend (Staerke 2)
32694,Burke,1. FC Union Berlin,fallend (Staerke 4)
34452,Gray,1. FC Union Berlin,unbekannt
34432,J. Friedrich,1. FC Union Berlin,unbekannt
34265,Bogdanov,1. FC Union Berlin,fallend (Staerke 1)
34111,M. Ljubičić,1. FC Union Berlin,steigend (Staerke 2)
34199,Ansah,1. FC Union Berlin,steigend (Staerke 5)
34494,Latte Lath,1. FC Union Berlin,steigend (Staerke 1)
31618,Sippel,Borussia M'gladbach,unbekannt
34349,Trippel,Borussia M'gladbach,unbekannt
33306,Olschowsky,Borussia M'gladbach,unbekannt
32654,Nicolas,Borussia M'gladbach,steigend (Staerke 1)
31693,Batz,Borussia M'gladbach,fallend (Staerke 2)
34492,Hashioka,Borussia M'gladbach,steigend (Staerke 3)
34366,Herold,Borussia M'gladbach,fallend (Staerke 1)
34439,Konoplya,Borussia M'gladbach,fallend (Staerke 3)
33778,Ullrich,Borussia M'gladbach,steigend (Staerke 5)
34187,Diks,Borussia M'gladbach,fallend (Staerke 1)
33601,Chiarodia,Borussia M'gladbach,fallend (Staerke 1)
33258,Scally,Borussia M'gladbach,fallend (Staerke 2)
34470,Leszczyński,Borussia M'gladbach,steigend (Staerke 5)
32472,Elvedi,Borussia M'gladbach,fallend (Staerke 3)
34500,Fleck,Borussia M'gladbach,unbekannt
34435,Leopold,Borussia M'gladbach,steigend (Staerke 1)
34481,Horvat,Borussia M'gladbach,steigend (Staerke 1)
34342,Bolin,Borussia M'gladbach,steigend (Staerke 5)
34459,Uno,Borussia M'gladbach,fallend (Staerke 2)
34270,Mohya,Borussia M'gladbach,steigend (Staerke 4)
34186,Castrop,Borussia M'gladbach,fallend (Staerke 5)
31985,Stöger,Borussia M'gladbach,steigend (Staerke 4)
32931,Neuhaus,Borussia M'gladbach,steigend (Staerke 5)
34501,Nguefack,Borussia M'gladbach,unbekannt
33978,Sander,Borussia M'gladbach,steigend (Staerke 1)
33817,Honorat,Borussia M'gladbach,steigend (Staerke 1)
34499,Danfa,Borussia M'gladbach,unbekannt
32599,Kleindienst,Borussia M'gladbach,unbekannt
32787,Hack,Borussia M'gladbach,steigend (Staerke 2)
33938,Machino,Borussia M'gladbach,steigend (Staerke 1)
33819,Čvančara,Borussia M'gladbach,unbekannt
34449,Uwakhonye,Borussia M'gladbach,unbekannt
34447,Lidberg,Borussia M'gladbach,unbekannt
33681,Ngoumou,Borussia M'gladbach,fallend (Staerke 2)
34502,Lahti,Hamburger SV,unbekannt
32629,Heuer Fernandes,Hamburger SV,steigend (Staerke 1)
34334,Tangvik,Hamburger SV,fallend (Staerke 1)
34094,Dickes,Hamburger SV,unbekannt
34258,Omari,Hamburger SV,fallend (Staerke 1)
34355,Lemke,Hamburger SV,steigend (Staerke 5)
34233,Capaldo,Hamburger SV,steigend (Staerke 2)
34164,Agyekum,Hamburger SV,unbekannt
34354,Nandja,Hamburger SV,steigend (Staerke 1)
34148,Muheim,Hamburger SV,fallend (Staerke 1)
34146,Elfadli,Hamburger SV,steigend (Staerke 3)
32710,Torunarigha,Hamburger SV,steigend (Staerke 5)
34486,Nadir,Hamburger SV,fallend (Staerke 2)
34337,Grønbæk,Hamburger SV,fallend (Staerke 1)
32630,Jatta,Hamburger SV,steigend (Staerke 5)
34290,Sambi Lokonga,Hamburger SV,steigend (Staerke 1)
33254,Pherai,Hamburger SV,fallend (Staerke 2)
33877,Amoako,Hamburger SV,fallend (Staerke 2)
33935,Remberg,Hamburger SV,steigend (Staerke 2)
34477,Adeline,Hamburger SV,unbekannt
34462,Barkowsky,Hamburger SV,unbekannt
34483,Daka,Hamburger SV,fallend (Staerke 1)
34249,Stange,Hamburger SV,unbekannt
34216,Philippe,Hamburger SV,steigend (Staerke 1)
34157,Sahiti,Hamburger SV,unbekannt
34156,Røssing-Lelesiit,Hamburger SV,fallend (Staerke 1)
34155,Dompé,Hamburger SV,fallend (Staerke 4)
32591,Poulsen,Hamburger SV,steigend (Staerke 5)
31634,Zieler,1. FC Köln,unbekannt
33495,Köbbing,1. FC Köln,unbekannt
32356,Schwäbe,1. FC Köln,steigend (Staerke 2)
34485,James,1. FC Köln,unbekannt
32744,Hübers,1. FC Köln,fallend (Staerke 1)
34267,van den Berg,1. FC Köln,fallend (Staerke 1)
34287,Castro-Montes,1. FC Köln,steigend (Staerke 4)
34323,Simpson-Pusey,1. FC Köln,steigend (Staerke 3)
34352,Neumann,1. FC Köln,unbekannt
34135,Schmied,1. FC Köln,fallend (Staerke 2)
34134,Pauli,1. FC Köln,unbekannt
33737,Bakatukanda,1. FC Köln,steigend (Staerke 2)
34444,Voufack,1. FC Köln,unbekannt
34469,Lochoshvili,1. FC Köln,steigend (Staerke 1)
34475,G. Mensah,1. FC Köln,fallend (Staerke 1)
34478,Fürst,1. FC Köln,unbekannt
34241,Sebulonsen,1. FC Köln,fallend (Staerke 2)
34484,Okon-Engstler,1. FC Köln,fallend (Staerke 1)
34225,Kujović,1. FC Köln,unbekannt
34196,Jóhannesson,1. FC Köln,fallend (Staerke 1)
34497,Neves,1. FC Köln,unbekannt
32881,Maina,1. FC Köln,steigend (Staerke 5)
34138,Harchaoui,1. FC Köln,unbekannt
33130,Krauß,1. FC Köln,fallend (Staerke 1)
32206,Waldschmidt,1. FC Köln,unbekannt
34480,Heskey,1. FC Köln,unbekannt
33139,Bülter,1. FC Köln,steigend (Staerke 4)
33185,Thielmann,1. FC Köln,steigend (Staerke 2)
33263,Ache,1. FC Köln,steigend (Staerke 1)
34326,Niang,1. FC Köln,steigend (Staerke 4)
34139,S. El Mala,1. FC Köln,steigend (Staerke 1)
34140,Rondić,1. FC Köln,unbekannt
34141,M. El Mala,1. FC Köln,fallend (Staerke 1)
34473,Schlager,SV Werder Bremen,fallend (Staerke 2)
34274,Hein,SV Werder Bremen,fallend (Staerke 2)
34251,Smarkalev,SV Werder Bremen,unbekannt
33986,Kolke,SV Werder Bremen,unbekannt
33224,Pieper,SV Werder Bremen,steigend (Staerke 5)
34472,Wójcik,SV Werder Bremen,unbekannt
34468,Höcker,SV Werder Bremen,fallend (Staerke 1)
32120,Stark,SV Werder Bremen,unbekannt
32754,Friedl,SV Werder Bremen,steigend (Staerke 1)
34245,Schmetgens,SV Werder Bremen,steigend (Staerke 5)
34239,Coulibaly,SV Werder Bremen,fallend (Staerke 3)
31929,Weiser,SV Werder Bremen,fallend (Staerke 2)
33882,Malatini,SV Werder Bremen,fallend (Staerke 1)
33288,Agu,SV Werder Bremen,fallend (Staerke 4)
33858,Deman,SV Werder Bremen,steigend (Staerke 3)
33896,Alvero,SV Werder Bremen,unbekannt
34463,Stalmach,SV Werder Bremen,steigend (Staerke 1)
34442,Chuki,SV Werder Bremen,steigend (Staerke 2)
33640,Stage,SV Werder Bremen,steigend (Staerke 1)
34152,Reis,SV Werder Bremen,unbekannt
34091,Čović,SV Werder Bremen,steigend (Staerke 3)
33835,Lynen,SV Werder Bremen,unbekannt
33923,Grüll,SV Werder Bremen,steigend (Staerke 1)
34471,Erevbenagie,SV Werder Bremen,steigend (Staerke 5)
33520,Itten,SV Werder Bremen,steigend (Staerke 1)
